PositionsID,Typ,Wert,LKW_KENNZ
16181967922,4,0.0,PLO-TS-859
16181967922,1,0.0,PLO-TS-859
16181967922,5,0.0,PLO-TS-859
16181967922,2,503316.063,PLO-TS-859
16181967922,4,0.0,PLO-TS-859
16181968101,4,0.0,PLO-TS-859
16181968101,1,0.0,PLO-TS-859
16181968101,5,0.0,PLO-TS-859
16181968101,2,503316.063,PLO-TS-859
16181968101,4,0.0,PLO-TS-859
16182048747,4,0.0,OD-TS-8050
16182048747,1,48.0,OD-TS-8050
16182048747,5,41130.0,OD-TS-8050
16182048747,2,186685.828,OD-TS-8050
16182048747,4,53109.0,OD-TS-8050
16182048913,4,0.0,OD-TS-8050
16182048913,1,48.0,OD-TS-8050
16182048913,5,41130.0,OD-TS-8050
16182048913,2,186685.828,OD-TS-8050
16182048913,4,53109.0,OD-TS-8050
16182049030,4,0.0,OD-TS-8050
16182049030,1,48.0,OD-TS-8050
16182049030,5,41130.0,OD-TS-8050
16182049030,2,186685.828,OD-TS-8050
16182049030,4,53109.0,OD-TS-8050
16182059350,4,0.0,PI-EN-444
16182059350,1,24.0,PI-EN-444
16182059350,5,-148240.0,PI-EN-444
16182059350,2,179500.9,PI-EN-444
16182059350,4,51034.9258,PI-EN-444
16182102055,4,0.0,PI-EN-900
16182102055,1,70.8,PI-EN-900
16182102055,5,-142135.0,PI-EN-900
16182102055,2,143715.766,PI-EN-900
16182102055,4,45798.05,PI-EN-900
16182140313,4,0.0,OD-TS-8046
16182140313,1,0.0,OD-TS-8046
16182140313,5,0.0,OD-TS-8046
16182140313,2,463726.9,OD-TS-8046
16182140313,4,0.0,OD-TS-8046
16182140419,4,0.0,OD-TS-8046
16182140419,1,0.0,OD-TS-8046
16182140419,5,0.0,OD-TS-8046
16182140419,2,463726.9,OD-TS-8046
16182140419,4,0.0,OD-TS-8046
16182149345,4,0.0,PLO-TS-856
16182149345,1,0.0,PLO-TS-856
16182149345,5,0.0,PLO-TS-856
16182149345,2,342223.3,PLO-TS-856
16182149345,4,0.0,PLO-TS-856
16182173370,4,0.0,OD-TS-8050
16182173370,1,48.0,OD-TS-8050
16182173370,5,41130.0,OD-TS-8050
16182173370,2,186685.828,OD-TS-8050
16182173370,4,53109.0,OD-TS-8050
16182173409,4,0.0,OD-TS-8050
16182173409,1,48.0,OD-TS-8050
16182173409,5,41130.0,OD-TS-8050
16182173409,2,186685.828,OD-TS-8050
16182173409,4,53109.0,OD-TS-8050
16182212531,4,0.0,OD-TS-8048
16182212531,1,0.0,OD-TS-8048
16182212531,5,0.0,OD-TS-8048
16182212531,2,196352.063,OD-TS-8048
16182212531,4,0.0,OD-TS-8048
16182212563,4,0.0,OD-TS-8048
16182212563,1,0.0,OD-TS-8048
16182212563,5,0.0,OD-TS-8048
16182212563,2,196352.063,OD-TS-8048
16182212563,4,0.0,OD-TS-8048
16182236986,4,0.0,PLO-TS-856
16182236986,1,0.0,PLO-TS-856
16182236986,5,0.0,PLO-TS-856
16182236986,2,342223.9,PLO-TS-856
16182236986,4,0.0,PLO-TS-856
16182372647,4,0.0,OD-TS-8048
16182372647,1,0.0,OD-TS-8048
16182372647,5,0.0,OD-TS-8048
16182372647,2,196357.063,OD-TS-8048
16182372647,4,0.0,OD-TS-8048
16182373037,4,0.0,OD-TS-8048
16182373037,1,0.0,OD-TS-8048
16182373037,5,0.0,OD-TS-8048
16182373037,2,196357.063,OD-TS-8048
16182373037,4,0.0,OD-TS-8048
16182373119,4,0.0,OD-TS-8048
16182373119,1,0.0,OD-TS-8048
16182373119,5,0.0,OD-TS-8048
16182373119,2,196357.063,OD-TS-8048
16182373119,4,0.0,OD-TS-8048
16182373248,4,0.0,OD-TS-8048
16182373248,1,0.0,OD-TS-8048
16182373248,5,0.0,OD-TS-8048
16182373248,2,196357.063,OD-TS-8048
16182373248,4,0.0,OD-TS-8048
16182373304,4,0.0,OD-TS-8048
16182373304,1,0.0,OD-TS-8048
16182373304,5,0.0,OD-TS-8048
16182373304,2,196357.063,OD-TS-8048
16182373304,4,0.0,OD-TS-8048
16182389522,4,0.0,PLO-TS-859
16182389522,1,0.0,PLO-TS-859
16182389522,5,0.0,PLO-TS-859
16182389522,2,503322.031,PLO-TS-859
16182389522,4,0.0,PLO-TS-859
16182389644,4,0.0,PLO-TS-859
16182389644,1,0.0,PLO-TS-859
16182389644,5,0.0,PLO-TS-859
16182389644,2,503322.031,PLO-TS-859
16182389644,4,0.0,PLO-TS-859
16182456828,4,0.0,OD-TS-8041
16182456828,1,0.0,OD-TS-8041
16182456828,5,0.0,OD-TS-8041
16182456828,2,316299.1,OD-TS-8041
16182456828,4,0.0,OD-TS-8041
16182456973,4,0.0,OD-TS-8041
16182456973,1,0.0,OD-TS-8041
16182456973,5,0.0,OD-TS-8041
16182456973,2,316299.1,OD-TS-8041
16182456973,4,0.0,OD-TS-8041
16182457096,4,0.0,OD-TS-8041
16182457096,1,0.0,OD-TS-8041
16182457096,5,0.0,OD-TS-8041
16182457096,2,316299.1,OD-TS-8041
16182457096,4,0.0,OD-TS-8041
16182457166,4,0.0,OD-TS-8041
16182457166,1,0.0,OD-TS-8041
16182457166,5,0.0,OD-TS-8041
16182457166,2,316299.1,OD-TS-8041
16182457166,4,0.0,OD-TS-8041
16182458241,4,0.0,OD-TS-8041
16182458241,1,0.0,OD-TS-8041
16182458241,5,0.0,OD-TS-8041
16182458241,2,316299.1,OD-TS-8041
16182458241,4,0.0,OD-TS-8041
16182470115,4,0.0,OD-TS-8050
16182470115,1,47.6,OD-TS-8050
16182470115,5,41130.0,OD-TS-8050
16182470115,2,186693.469,OD-TS-8050
16182470115,4,53112.0,OD-TS-8050
16182470561,4,0.0,OD-TS-8050
16182470561,1,47.6,OD-TS-8050
16182470561,5,41130.0,OD-TS-8050
16182470561,2,186693.469,OD-TS-8050
16182470561,4,53112.0,OD-TS-8050
16182470663,4,0.0,OD-TS-8050
16182470663,1,47.6,OD-TS-8050
16182470663,5,41130.0,OD-TS-8050
16182470663,2,186693.469,OD-TS-8050
16182470663,4,53112.0,OD-TS-8050
16182470902,4,0.0,OD-TS-8050
16182470902,1,47.6,OD-TS-8050
16182470902,5,41130.0,OD-TS-8050
16182470902,2,186693.469,OD-TS-8050
16182470902,4,53112.0,OD-TS-8050
16182470997,4,0.0,OD-TS-8050
16182470997,1,47.6,OD-TS-8050
16182470997,5,41130.0,OD-TS-8050
16182470997,2,186693.469,OD-TS-8050
16182470997,4,53112.0,OD-TS-8050
16182531381,4,0.0,OD-TS-8050
16182531381,1,47.2,OD-TS-8050
16182531381,5,41130.0,OD-TS-8050
16182531381,2,186696.875,OD-TS-8050
16182531381,4,53113.5,OD-TS-8050
16182531747,4,0.0,OD-TS-8050
16182531747,1,47.2,OD-TS-8050
16182531747,5,41130.0,OD-TS-8050
16182531747,2,186696.875,OD-TS-8050
16182531747,4,53113.5,OD-TS-8050
16182531863,4,0.0,OD-TS-8050
16182531863,1,47.2,OD-TS-8050
16182531863,5,41130.0,OD-TS-8050
16182531863,2,186696.875,OD-TS-8050
16182531863,4,53113.5,OD-TS-8050
16182533795,4,0.0,OD-TS-8048
16182533795,1,0.0,OD-TS-8048
16182533795,5,0.0,OD-TS-8048
16182533795,2,196359.391,OD-TS-8048
16182533795,4,0.0,OD-TS-8048
16182535221,4,0.0,OD-TS-8048
16182535221,1,0.0,OD-TS-8048
16182535221,5,0.0,OD-TS-8048
16182535221,2,196359.391,OD-TS-8048
16182535221,4,0.0,OD-TS-8048
16182535291,4,0.0,OD-TS-8048
16182535291,1,0.0,OD-TS-8048
16182535291,5,0.0,OD-TS-8048
16182535291,2,196359.391,OD-TS-8048
16182535291,4,0.0,OD-TS-8048
16182535426,4,0.0,OD-TS-8048
16182535426,1,0.0,OD-TS-8048
16182535426,5,0.0,OD-TS-8048
16182535426,2,196359.391,OD-TS-8048
16182535426,4,0.0,OD-TS-8048
16182535522,4,0.0,OD-TS-8048
16182535522,1,0.0,OD-TS-8048
16182535522,5,0.0,OD-TS-8048
16182535522,2,196359.391,OD-TS-8048
16182535522,4,0.0,OD-TS-8048
16182585000,4,0.0,PLO-TS-856
16182585000,1,0.0,PLO-TS-856
16182585000,5,0.0,PLO-TS-856
16182585000,2,342224.1,PLO-TS-856
16182585000,4,0.0,PLO-TS-856
16182585320,4,0.0,PLO-TS-856
16182585320,1,0.0,PLO-TS-856
16182585320,5,0.0,PLO-TS-856
16182585320,2,342224.156,PLO-TS-856
16182585320,4,0.0,PLO-TS-856
16182622099,4,0.0,PLO-TS-856
16182622099,1,0.0,PLO-TS-856
16182622099,5,0.0,PLO-TS-856
16182622099,2,342224.375,PLO-TS-856
16182622099,4,0.0,PLO-TS-856
16182647752,4,0.0,OD-TS-8050
16182647752,1,47.2,OD-TS-8050
16182647752,5,41130.0,OD-TS-8050
16182647752,2,186696.953,OD-TS-8050
16182647752,4,53113.5,OD-TS-8050
16182647824,4,0.0,OD-TS-8050
16182647824,1,47.2,OD-TS-8050
16182647824,5,41130.0,OD-TS-8050
16182647824,2,186696.953,OD-TS-8050
16182647824,4,53113.5,OD-TS-8050
16182665323,4,0.0,PI-EN-900
16182665323,1,70.8,PI-EN-900
16182665323,5,-142135.0,PI-EN-900
16182665323,2,143715.766,PI-EN-900
16182665323,4,45798.1133,PI-EN-900
16182665384,4,0.0,PI-EN-900
16182665384,1,70.8,PI-EN-900
16182665384,5,-142135.0,PI-EN-900
16182665384,2,143715.766,PI-EN-900
16182665384,4,45798.1133,PI-EN-900
16182665643,4,0.0,PI-EN-444
16182665643,1,26.4,PI-EN-444
16182665643,5,-148240.0,PI-EN-444
16182665643,2,179500.969,PI-EN-444
16182665643,4,51035.0469,PI-EN-444
16182707540,4,0.0,PI-EN-900
16182707540,1,68.4,PI-EN-900
16182707540,5,-142135.0,PI-EN-900
16182707540,2,143716.188,PI-EN-900
16182707540,4,45798.41,PI-EN-900
16182753576,4,0.0,PI-EN-444
16182753576,1,24.8,PI-EN-444
16182753576,5,-148240.0,PI-EN-444
16182753576,2,179504.656,PI-EN-444
16182753576,4,51035.8047,PI-EN-444
16182753749,4,0.0,PI-EN-444
16182753749,1,24.8,PI-EN-444
16182753749,5,-148240.0,PI-EN-444
16182753749,2,179504.656,PI-EN-444
16182753749,4,51035.8047,PI-EN-444
16182824639,4,0.0,OD-TS-8048
16182824639,1,0.0,OD-TS-8048
16182824639,5,0.0,OD-TS-8048
16182824639,2,196362.156,OD-TS-8048
16182824639,4,0.0,OD-TS-8048
16182824768,4,0.0,OD-TS-8048
16182824768,1,0.0,OD-TS-8048
16182824768,5,0.0,OD-TS-8048
16182824768,2,196362.156,OD-TS-8048
16182824768,4,0.0,OD-TS-8048
16182824890,4,0.0,OD-TS-8048
16182824890,1,0.0,OD-TS-8048
16182824890,5,0.0,OD-TS-8048
16182824890,2,196362.156,OD-TS-8048
16182824890,4,0.0,OD-TS-8048
16182825025,4,0.0,OD-TS-8048
16182825025,1,0.0,OD-TS-8048
16182825025,5,0.0,OD-TS-8048
16182825025,2,196362.156,OD-TS-8048
16182825025,4,0.0,OD-TS-8048
16182825080,4,0.0,OD-TS-8048
16182825080,1,0.0,OD-TS-8048
16182825080,5,0.0,OD-TS-8048
16182825080,2,196362.156,OD-TS-8048
16182825080,4,0.0,OD-TS-8048
16182829571,4,0.0,PI-EN-900
16182829571,1,62.0,PI-EN-900
16182829571,5,-142135.0,PI-EN-900
16182829571,2,143719.5,PI-EN-900
16182829571,4,45799.57,PI-EN-900
16182922498,4,0.0,OD-TS-8046
16182922498,1,0.0,OD-TS-8046
16182922498,5,0.0,OD-TS-8046
16182922498,2,463765.438,OD-TS-8046
16182922498,4,0.0,OD-TS-8046
16182922680,4,0.0,OD-TS-8046
16182922680,1,0.0,OD-TS-8046
16182922680,5,0.0,OD-TS-8046
16182922680,2,463765.438,OD-TS-8046
16182922680,4,0.0,OD-TS-8046
16182922776,4,0.0,OD-TS-8046
16182922776,1,0.0,OD-TS-8046
16182922776,5,0.0,OD-TS-8046
16182922776,2,463765.438,OD-TS-8046
16182922776,4,0.0,OD-TS-8046
16183014546,4,0.0,PI-EN-444
16183014546,1,24.4,PI-EN-444
16183014546,5,-148240.0,PI-EN-444
16183014546,2,179504.813,PI-EN-444
16183014546,4,51036.2148,PI-EN-444
16183065552,4,0.0,PI-EN-444
16183065552,1,22.8,PI-EN-444
16183065552,5,-148240.0,PI-EN-444
16183065552,2,179505.063,PI-EN-444
16183065552,4,51036.3555,PI-EN-444
16183065970,4,0.0,PI-EN-444
16183065970,1,25.2,PI-EN-444
16183065970,5,-148240.0,PI-EN-444
16183065970,2,179505.1,PI-EN-444
16183065970,4,51036.3672,PI-EN-444
16183066139,4,0.0,PI-EN-444
16183066139,1,26.0,PI-EN-444
16183066139,5,-148240.0,PI-EN-444
16183066139,2,179505.109,PI-EN-444
16183066139,4,51036.37,PI-EN-444
16183078183,4,0.0,PLO-TS-856
16183078183,1,0.0,PLO-TS-856
16183078183,5,0.0,PLO-TS-856
16183078183,2,342265.375,PLO-TS-856
16183078183,4,0.0,PLO-TS-856
16183103708,4,0.0,PI-EN-900
16183103708,1,70.8,PI-EN-900
16183103708,5,-142135.0,PI-EN-900
16183103708,2,143719.672,PI-EN-900
16183103708,4,45800.2578,PI-EN-900
16183123742,4,0.0,OD-TS-8041
16183123742,1,0.0,OD-TS-8041
16183123742,5,0.0,OD-TS-8041
16183123742,2,316347.1,OD-TS-8041
16183123742,4,0.0,OD-TS-8041
16183123861,4,0.0,OD-TS-8041
16183123861,1,0.0,OD-TS-8041
16183123861,5,0.0,OD-TS-8041
16183123861,2,316347.1,OD-TS-8041
16183123861,4,0.0,OD-TS-8041
16183123965,4,0.0,OD-TS-8041
16183123965,1,0.0,OD-TS-8041
16183123965,5,0.0,OD-TS-8041
16183123965,2,316347.1,OD-TS-8041
16183123965,4,0.0,OD-TS-8041
16183124016,4,0.0,OD-TS-8041
16183124016,1,0.0,OD-TS-8041
16183124016,5,0.0,OD-TS-8041
16183124016,2,316347.1,OD-TS-8041
16183124016,4,0.0,OD-TS-8041
16183124292,4,0.0,OD-TS-8041
16183124292,1,0.0,OD-TS-8041
16183124292,5,0.0,OD-TS-8041
16183124292,2,316347.1,OD-TS-8041
16183124292,4,0.0,OD-TS-8041
16183131621,4,0.0,PLO-TS-859
16183131621,1,0.0,PLO-TS-859
16183131621,5,0.0,PLO-TS-859
16183131621,2,503338.844,PLO-TS-859
16183131621,4,0.0,PLO-TS-859
16183144056,4,0.0,OD-TS-8050
16183144056,1,47.6,OD-TS-8050
16183144056,5,41130.0,OD-TS-8050
16183144056,2,186702.828,OD-TS-8050
16183144056,4,53116.0,OD-TS-8050
16183144306,4,0.0,OD-TS-8050
16183144306,1,47.6,OD-TS-8050
16183144306,5,41130.0,OD-TS-8050
16183144306,2,186702.828,OD-TS-8050
16183144306,4,53116.0,OD-TS-8050
16183144405,4,0.0,OD-TS-8050
16183144405,1,47.6,OD-TS-8050
16183144405,5,41130.0,OD-TS-8050
16183144405,2,186702.828,OD-TS-8050
16183144405,4,53116.0,OD-TS-8050
16183144498,4,0.0,OD-TS-8050
16183144498,1,47.6,OD-TS-8050
16183144498,5,41130.0,OD-TS-8050
16183144498,2,186702.828,OD-TS-8050
16183144498,4,53116.0,OD-TS-8050
16183144568,4,0.0,OD-TS-8050
16183144568,1,47.6,OD-TS-8050
16183144568,5,41130.0,OD-TS-8050
16183144568,2,186702.828,OD-TS-8050
16183144568,4,53116.0,OD-TS-8050
16183145826,4,0.0,PI-EN-444
16183145826,1,23.6,PI-EN-444
16183145826,5,-148240.0,PI-EN-444
16183145826,2,179508.266,PI-EN-444
16183145826,4,51037.0273,PI-EN-444
16183213845,4,0.0,PI-EN-444
16183213845,1,24.0,PI-EN-444
16183213845,5,-148240.0,PI-EN-444
16183213845,2,179508.469,PI-EN-444
16183213845,4,51037.1641,PI-EN-444
16183251518,4,0.0,OD-TS-8050
16183251518,1,47.2,OD-TS-8050
16183251518,5,41130.0,OD-TS-8050
16183251518,2,186707.922,OD-TS-8050
16183251518,4,53118.0,OD-TS-8050
16183251729,4,0.0,OD-TS-8050
16183251729,1,47.2,OD-TS-8050
16183251729,5,41130.0,OD-TS-8050
16183251729,2,186707.922,OD-TS-8050
16183251729,4,53118.0,OD-TS-8050
16183251953,4,0.0,OD-TS-8050
16183251953,1,47.2,OD-TS-8050
16183251953,5,41130.0,OD-TS-8050
16183251953,2,186707.922,OD-TS-8050
16183251953,4,53118.0,OD-TS-8050
16183284406,4,0.0,WL-PL-431
16183284406,1,0.0,WL-PL-431
16183284406,5,0.0,WL-PL-431
16183284406,2,806998.938,WL-PL-431
16183284406,4,0.0,WL-PL-431
16183284414,4,0.0,WL-PL-431
16183284414,1,0.0,WL-PL-431
16183284414,5,0.0,WL-PL-431
16183284414,2,806998.938,WL-PL-431
16183284414,4,0.0,WL-PL-431
16183285257,4,0.0,WL-PL-431
16183285257,1,0.0,WL-PL-431
16183285257,5,0.0,WL-PL-431
16183285257,2,806998.938,WL-PL-431
16183285257,4,0.0,WL-PL-431
16183334454,4,0.0,PI-EN-900
16183334454,1,64.0,PI-EN-900
16183334454,5,-142135.0,PI-EN-900
16183334454,2,143719.672,PI-EN-900
16183334454,4,45800.86,PI-EN-900
16183334514,4,0.0,PI-EN-900
16183334514,1,64.0,PI-EN-900
16183334514,5,-142135.0,PI-EN-900
16183334514,2,143719.672,PI-EN-900
16183334514,4,45800.86,PI-EN-900
16183336386,4,0.0,PI-EN-900
16183336386,1,64.0,PI-EN-900
16183336386,5,-142135.0,PI-EN-900
16183336386,2,143719.672,PI-EN-900
16183336386,4,45800.8633,PI-EN-900
16183353575,4,0.0,OD-TS-8048
16183353575,1,0.0,OD-TS-8048
16183353575,5,0.0,OD-TS-8048
16183353575,2,196400.219,OD-TS-8048
16183353575,4,0.0,OD-TS-8048
16183353694,4,0.0,OD-TS-8048
16183353694,1,0.0,OD-TS-8048
16183353694,5,0.0,OD-TS-8048
16183353694,2,196400.219,OD-TS-8048
16183353694,4,0.0,OD-TS-8048
16183353734,4,0.0,OD-TS-8048
16183353734,1,0.0,OD-TS-8048
16183353734,5,0.0,OD-TS-8048
16183353734,2,196400.219,OD-TS-8048
16183353734,4,0.0,OD-TS-8048
16183353840,4,0.0,OD-TS-8048
16183353840,1,0.0,OD-TS-8048
16183353840,5,0.0,OD-TS-8048
16183353840,2,196400.219,OD-TS-8048
16183353840,4,0.0,OD-TS-8048
16183374931,4,0.0,OD-TS-8050
16183374931,1,47.2,OD-TS-8050
16183374931,5,41130.0,OD-TS-8050
16183374931,2,186707.922,OD-TS-8050
16183374931,4,53118.0,OD-TS-8050
16183375034,4,0.0,OD-TS-8050
16183375034,1,47.2,OD-TS-8050
16183375034,5,41130.0,OD-TS-8050
16183375034,2,186707.922,OD-TS-8050
16183375034,4,53118.0,OD-TS-8050
16183552443,4,0.0,PI-EN-900
16183552443,1,62.4,PI-EN-900
16183552443,5,-142135.0,PI-EN-900
16183552443,2,143723.438,PI-EN-900
16183552443,4,45802.4375,PI-EN-900
16183594396,4,0.0,PLO-TS-856
16183594396,1,0.0,PLO-TS-856
16183594396,5,0.0,PLO-TS-856
16183594396,2,342270.125,PLO-TS-856
16183594396,4,0.0,PLO-TS-856
16183713414,4,0.0,OD-TS-8046
16183713414,1,0.0,OD-TS-8046
16183713414,5,0.0,OD-TS-8046
16183713414,2,463786.219,OD-TS-8046
16183713414,4,0.0,OD-TS-8046
16183713453,4,0.0,OD-TS-8046
16183713453,1,0.0,OD-TS-8046
16183713453,5,0.0,OD-TS-8046
16183713453,2,463786.219,OD-TS-8046
16183713453,4,0.0,OD-TS-8046
16183713508,4,0.0,OD-TS-8046
16183713508,1,0.0,OD-TS-8046
16183713508,5,0.0,OD-TS-8046
16183713508,2,463786.219,OD-TS-8046
16183713508,4,0.0,OD-TS-8046
16183713640,4,0.0,OD-TS-8046
16183713640,1,0.0,OD-TS-8046
16183713640,5,0.0,OD-TS-8046
16183713640,2,463786.219,OD-TS-8046
16183713640,4,0.0,OD-TS-8046
16183713644,4,0.0,OD-TS-8046
16183713644,1,0.0,OD-TS-8046
16183713644,5,0.0,OD-TS-8046
16183713644,2,463786.219,OD-TS-8046
16183713644,4,0.0,OD-TS-8046
16183738188,4,0.0,PLO-TS-859
16183738188,1,0.0,PLO-TS-859
16183738188,5,0.0,PLO-TS-859
16183738188,2,503339.7,PLO-TS-859
16183738188,4,0.0,PLO-TS-859
16183750146,4,0.0,OD-TS-8048
16183750146,1,0.0,OD-TS-8048
16183750146,5,0.0,OD-TS-8048
16183750146,2,196459.844,OD-TS-8048
16183750146,4,0.0,OD-TS-8048
16183750373,4,0.0,OD-TS-8048
16183750373,1,0.0,OD-TS-8048
16183750373,5,0.0,OD-TS-8048
16183750373,2,196459.844,OD-TS-8048
16183750373,4,0.0,OD-TS-8048
16183750851,4,0.0,WL-PL-431
16183750851,1,0.0,WL-PL-431
16183750851,5,0.0,WL-PL-431
16183750851,2,807024.25,WL-PL-431
16183750851,4,0.0,WL-PL-431
16183771818,4,0.0,PLO-TS-859
16183771818,1,0.0,PLO-TS-859
16183771818,5,0.0,PLO-TS-859
16183771818,2,503339.7,PLO-TS-859
16183771818,4,0.0,PLO-TS-859
16183771902,4,0.0,PLO-TS-859
16183771902,1,0.0,PLO-TS-859
16183771902,5,0.0,PLO-TS-859
16183771902,2,503339.7,PLO-TS-859
16183771902,4,0.0,PLO-TS-859
16183771948,4,0.0,PLO-TS-859
16183771948,1,0.0,PLO-TS-859
16183771948,5,0.0,PLO-TS-859
16183771948,2,503339.7,PLO-TS-859
16183771948,4,0.0,PLO-TS-859
16183772209,4,0.0,PLO-TS-859
16183772209,1,0.0,PLO-TS-859
16183772209,5,0.0,PLO-TS-859
16183772209,2,503339.7,PLO-TS-859
16183772209,4,0.0,PLO-TS-859
16183772379,4,0.0,PLO-TS-859
16183772379,1,0.0,PLO-TS-859
16183772379,5,0.0,PLO-TS-859
16183772379,2,503339.7,PLO-TS-859
16183772379,4,0.0,PLO-TS-859
16183772490,4,0.0,PLO-TS-859
16183772490,1,0.0,PLO-TS-859
16183772490,5,0.0,PLO-TS-859
16183772490,2,503339.7,PLO-TS-859
16183772490,4,0.0,PLO-TS-859
16183772610,4,0.0,PLO-TS-859
16183772610,1,0.0,PLO-TS-859
16183772610,5,0.0,PLO-TS-859
16183772610,2,503339.7,PLO-TS-859
16183772610,4,0.0,PLO-TS-859
16183772671,4,0.0,PLO-TS-859
16183772671,1,0.0,PLO-TS-859
16183772671,5,0.0,PLO-TS-859
16183772671,2,503339.7,PLO-TS-859
16183772671,4,0.0,PLO-TS-859
16183772672,4,0.0,PLO-TS-859
16183772672,1,0.0,PLO-TS-859
16183772672,5,0.0,PLO-TS-859
16183772672,2,503339.7,PLO-TS-859
16183772672,4,0.0,PLO-TS-859
16183774331,4,0.0,OD-TS-8041
16183774331,1,0.0,OD-TS-8041
16183774331,5,0.0,OD-TS-8041
16183774331,2,316387.3,OD-TS-8041
16183774331,4,0.0,OD-TS-8041
16183774414,4,0.0,OD-TS-8041
16183774414,1,0.0,OD-TS-8041
16183774414,5,0.0,OD-TS-8041
16183774414,2,316387.3,OD-TS-8041
16183774414,4,0.0,OD-TS-8041
16183774984,4,0.0,OD-TS-8041
16183774984,1,0.0,OD-TS-8041
16183774984,5,0.0,OD-TS-8041
16183774984,2,316387.3,OD-TS-8041
16183774984,4,0.0,OD-TS-8041
16183775088,4,0.0,OD-TS-8041
16183775088,1,0.0,OD-TS-8041
16183775088,5,0.0,OD-TS-8041
16183775088,2,316387.3,OD-TS-8041
16183775088,4,0.0,OD-TS-8041
16183775159,4,0.0,OD-TS-8041
16183775159,1,0.0,OD-TS-8041
16183775159,5,0.0,OD-TS-8041
16183775159,2,316387.3,OD-TS-8041
16183775159,4,0.0,OD-TS-8041
16183781534,4,0.0,OD-TS-8050
16183781534,1,46.8,OD-TS-8050
16183781534,5,41130.0,OD-TS-8050
16183781534,2,186713.859,OD-TS-8050
16183781534,4,53120.0,OD-TS-8050
16183781925,4,0.0,OD-TS-8050
16183781925,1,46.8,OD-TS-8050
16183781925,5,41130.0,OD-TS-8050
16183781925,2,186713.859,OD-TS-8050
16183781925,4,53120.0,OD-TS-8050
16183782002,4,0.0,OD-TS-8050
16183782002,1,46.8,OD-TS-8050
16183782002,5,41130.0,OD-TS-8050
16183782002,2,186713.859,OD-TS-8050
16183782002,4,53120.0,OD-TS-8050
16183782168,4,0.0,OD-TS-8050
16183782168,1,46.8,OD-TS-8050
16183782168,5,41130.0,OD-TS-8050
16183782168,2,186713.859,OD-TS-8050
16183782168,4,53120.0,OD-TS-8050
16183782284,4,0.0,OD-TS-8050
16183782284,1,46.8,OD-TS-8050
16183782284,5,41130.0,OD-TS-8050
16183782284,2,186713.859,OD-TS-8050
16183782284,4,53120.0,OD-TS-8050
16183782288,4,0.0,OD-TS-8050
16183782288,1,46.8,OD-TS-8050
16183782288,5,41130.0,OD-TS-8050
16183782288,2,186713.859,OD-TS-8050
16183782288,4,53120.0,OD-TS-8050
16183885853,4,0.0,OD-TS-8041
16183885853,1,0.0,OD-TS-8041
16183885853,5,0.0,OD-TS-8041
16183885853,2,316395.563,OD-TS-8041
16183885853,4,0.0,OD-TS-8041
16183885923,4,0.0,OD-TS-8041
16183885923,1,0.0,OD-TS-8041
16183885923,5,0.0,OD-TS-8041
16183885923,2,316395.563,OD-TS-8041
16183885923,4,0.0,OD-TS-8041
16183885984,4,0.0,OD-TS-8041
16183885984,1,0.0,OD-TS-8041
16183885984,5,0.0,OD-TS-8041
16183885984,2,316395.563,OD-TS-8041
16183885984,4,0.0,OD-TS-8041
16183886083,4,0.0,OD-TS-8041
16183886083,1,0.0,OD-TS-8041
16183886083,5,0.0,OD-TS-8041
16183886083,2,316395.563,OD-TS-8041
16183886083,4,0.0,OD-TS-8041
16183886088,4,0.0,OD-TS-8041
16183886088,1,0.0,OD-TS-8041
16183886088,5,0.0,OD-TS-8041
16183886088,2,316395.563,OD-TS-8041
16183886088,4,0.0,OD-TS-8041
16183886280,4,0.0,OD-TS-8048
16183886280,1,0.0,OD-TS-8048
16183886280,5,0.0,OD-TS-8048
16183886280,2,196459.844,OD-TS-8048
16183886280,4,0.0,OD-TS-8048
16183886350,4,0.0,OD-TS-8048
16183886350,1,0.0,OD-TS-8048
16183886350,5,0.0,OD-TS-8048
16183886350,2,196459.844,OD-TS-8048
16183886350,4,0.0,OD-TS-8048
16183886437,4,0.0,OD-TS-8048
16183886437,1,0.0,OD-TS-8048
16183886437,5,0.0,OD-TS-8048
16183886437,2,196459.844,OD-TS-8048
16183886437,4,0.0,OD-TS-8048
16183931162,4,0.0,PI-EN-444
16183931162,1,22.0,PI-EN-444
16183931162,5,-148240.0,PI-EN-444
16183931162,2,179508.547,PI-EN-444
16183931162,4,51037.26,PI-EN-444
16184042536,4,0.0,PLO-TS-856
16184042536,1,0.0,PLO-TS-856
16184042536,5,0.0,PLO-TS-856
16184042536,2,342270.219,PLO-TS-856
16184042536,4,0.0,PLO-TS-856
16184042732,4,0.0,PLO-TS-856
16184042732,1,0.0,PLO-TS-856
16184042732,5,0.0,PLO-TS-856
16184042732,2,342270.219,PLO-TS-856
16184042732,4,0.0,PLO-TS-856
16184043004,4,0.0,PLO-TS-856
16184043004,1,0.0,PLO-TS-856
16184043004,5,0.0,PLO-TS-856
16184043004,2,342270.219,PLO-TS-856
16184043004,4,0.0,PLO-TS-856
16184045721,4,0.0,PI-EN-444
16184045721,1,22.0,PI-EN-444
16184045721,5,-148240.0,PI-EN-444
16184045721,2,179508.547,PI-EN-444
16184045721,4,51037.26,PI-EN-444
16184062678,4,0.0,PI-EN-900
